Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
base,1.6e-07,1469,300,3000,6,True,0.46927908197896806,0.8934134048028026,4,4,[1.21617109 5.03291001] [0.20307552 0.20994698] [2.57718618 3.32224259] [ 1.38353276 -0.00483031],[0.49105344 0.06225545 0.00089486 0.0099264  0.00089117 0.43497868],[[0.67125413 0.0680901 ]  [0.0680901  0.64571021]] [[0.16876677 0.13433556]  [0.13433556 0.90789823]] [[1.03648727 0.6804993 ]  [0.6804993  1.64256826]] [[0.61958736 0.0566884 ]  [0.0566884  0.68689898]],4,"{0: 590, 1: 60, 2: 0, 3: 6, 4: 0, 5: 544}",1,0,1
contextless,1.6e-07,1469,300,3000,6,True,0.4909477844120208,0.9801386695754998,3,3,[1.21610058 5.0285819 ] [3.6214321  2.00033423] [3.00309027 0.00347323],[0.49012848 0.00089833 0.00089671 0.0008951  0.02331464 0.48386673],[[0.6743287  0.05858793]  [0.05858793 0.648515  ]] [[ 1.26645273 -1.64901598]  [-1.64901598  4.23803588]] [[0.67591058 0.03442021]  [0.03442021 0.66628189]],3,"{0: 590, 1: 0, 2: 0, 3: 0, 4: 12, 5: 598}",0,0,0
context,1.6e-07,1469,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.24199189 5.01302441] [2.13820237 0.02181599],[4.98849560e-01 5.01150440e-01 1.33001325e-10 2.12802095e-17 3.40483307e-24 5.44773211e-31],[[0.71805908 0.03839426]  [0.03839426 0.66968425]] [[1.5218745  0.03913944]  [0.03913944 0.70458275]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,1470,300,3000,6,True,0.4927661906249241,0.9740222158773538,3,3,[0.45977845 0.34731875] [1.20234716 5.02235804] [ 1.30358898 -0.00250831],[5.84530370e-02 4.99545350e-01 4.42001613e-01 1.32854541e-10 2.12567238e-17 3.40107531e-24],[[0.82438457 0.67711434]  [0.67711434 1.22966208]] [[0.85094844 0.01245051]  [0.01245051 0.75394771]] [[ 0.77125739 -0.03885506]  [-0.03885506  0.71053824]],3,"{0: 16, 1: 600, 2: 584, 3: 0, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,1470,300,3000,6,True,0.49937369519832986,1.0,2,2,[3.00225793 0.03088302] [1.20515703 5.02186065],[5.00443420e-01 8.87742530e-04 4.98668837e-01 1.32779283e-10 2.12446825e-17 3.39914871e-24],[[0.85411198 0.00229663]  [0.00229663 0.75351747]] [[0.85412238 0.00263817]  [0.00263817 0.75213879]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1470,300,3000,6,True,0.5541145403656792,0.7117598253215862,4,4,[1.18302393 0.03538328] [1.39852092 4.82633387] [2.99087745 0.02979872] [1.15208428 5.06690678],[2.46039081e-01 8.83434087e-04 1.09861804e-01 2.53737949e-01 3.89477733e-01 1.32474828e-10],[[0.83462074 0.04370144]  [0.04370144 0.73504557]] [[ 0.43642092 -0.31800037]  [-0.31800037  0.92443464]] [[ 0.85311533 -0.03119812]  [-0.03119812  0.80113666]] [[0.95815506 0.10253074]  [0.10253074 0.7280478 ]],4,"{0: 287, 1: 0, 2: 24, 3: 313, 4: 576, 5: 0}",1,0,1
base,1.6e-07,1471,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.28018424 4.96270063] [ 1.28076117 -0.02737005],[4.99977604e-01 5.00022396e-01 1.33000827e-10 2.12801298e-17 3.40482032e-24 5.44771172e-31],[[ 0.79428399 -0.02137002]  [-0.02137002  0.69866244]] [[ 0.79948715 -0.02119519]  [-0.02119519  0.70842227]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1471,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.27362466 4.96893265] [ 3.080952   -0.02039384],[4.98652788e-01 5.01347212e-01 1.33001412e-10 2.12802233e-17 3.40483528e-24 5.44773565e-31],[[ 0.78111541 -0.01127742]  [-0.01127742  0.68573418]] [[ 0.79942442 -0.02408309]  [-0.02408309  0.72507255]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1471,300,3000,6,True,0.46547298866149706,0.46060901870928844,5,5,[2.05878391 5.06545018] [ 1.43780621 -0.05076711] [0.41167924 4.8932462 ] [1.37565808 4.93794352] [3.24576736 0.03110971],[0.13511393 0.29467092 0.14828114 0.00088409 0.21538041 0.20566951],[[0.57531859 0.08672991]  [0.08672991 0.70513896]] [[ 0.88601017 -0.03989004]  [-0.03989004  0.70652245]] [[ 0.40554671 -0.03643518]  [-0.03643518  0.8551328 ]] [[ 0.26043788 -0.14844484]  [-0.14844484  0.64835479]] [[ 0.71888407 -0.06223235]  [-0.06223235  0.79353268]],5,"{0: 104, 1: 354, 2: 162, 3: 0, 4: 332, 5: 248}",3,2,1
base,1.6e-07,1472,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.25834237 5.02726445] [1.25818578 0.03727625],[8.89110751e-04 8.86749586e-04 5.00135699e-01 4.98088440e-01 1.32778926e-10 2.12446250e-17],[[0.72540099 0.00157517]  [0.00157517 0.78387383]] [[0.72542228 0.00126277]  [0.00126277 0.77037404]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1472,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.25998857 5.02849207] [3.0579643  0.03819466],[8.90791115e-04 8.91771453e-04 4.99918818e-01 4.98298619e-01 1.32779018e-10 2.12446398e-17],[[ 0.7275757  -0.00701143]  [-0.00701143  0.78089364]] [[ 0.72699527 -0.0037982 ]  [-0.0037982   0.77188742]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1472,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.25880855 5.0271783 ] [2.15884491 0.03720482],[8.87141504e-04 8.86344431e-04 5.00152400e-01 4.98074114e-01 1.32778920e-10 2.12446240e-17],[[ 0.72670796 -0.00165981]  [-0.00165981  0.78415182]] [[1.53380841e+00 3.55401035e-04]  [3.55401035e-04 7.70153584e-01]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
base,1.6e-07,1473,300,3000,6,True,0.48323618371525934,0.9377226047726464,3,3,[2.42311136 0.6349612 ] [1.28884666 4.95744319] [ 1.17304985 -0.09699144],[4.77550866e-02 5.00595524e-01 4.51649389e-01 1.32861189e-10 2.12577874e-17 3.40124549e-24],[[ 0.19751047 -0.11768015]  [-0.11768015  0.83021975]] [[0.76008952 0.02776316]  [0.02776316 0.79314586]] [[ 0.66964341 -0.04374798]  [-0.04374798  0.74536532]],3,"{0: 40, 1: 600, 2: 560, 3: 0, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,1473,300,3000,6,True,0.473504914232238,0.9020102727927433,3,3,[4.15036726 0.60962723] [1.29335684 4.9576851 ] [ 2.9396058  -0.11865248],[6.17540051e-02 5.00727416e-01 4.37518579e-01 1.32851572e-10 2.12562486e-17 3.40099929e-24],[[ 0.3881263  -0.27738729]  [-0.27738729  0.76698407]] [[0.76240438 0.01223722]  [0.01223722 0.79016012]] [[ 0.63684697 -0.05566566]  [-0.05566566  0.73181094]],3,"{0: 66, 1: 600, 2: 534, 3: 0, 4: 0, 5: 0}",1,0,1
context,1.6e-07,1473,300,3000,6,True,0.5250238871497058,0.783700665113709,3,3,[ 2.73953469 -0.01205864] [1.29100044 4.95626427] [ 0.92691662 -0.06914211],[3.48924668e-01 5.00728182e-01 1.50347151e-01 1.32320274e-10 2.11712411e-17 3.38739808e-24],[[1.01788735 0.01134431]  [0.01134431 0.79703404]] [[0.761179   0.02047771]  [0.02047771 0.79464031]] [[ 0.54451772 -0.03093236]  [-0.03093236  0.78244485]],3,"{0: 414, 1: 601, 2: 185, 3: 0, 4: 0, 5: 0}",1,0,1
base,1.6e-07,1474,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.37394114 -0.00594944] [1.37908907 4.9851307 ],[4.99033058e-01 5.00966942e-01 1.33001244e-10 2.12801965e-17 3.40483100e-24 5.44772880e-31],[[ 0.77130878 -0.02366133]  [-0.02366133  0.73420954]] [[ 0.77164463 -0.02280251]  [-0.02280251  0.76478227]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1474,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 3.17301988 -0.00780962] [1.38007461 4.98400325],[4.98672279e-01 8.93035418e-04 8.91417996e-04 4.99543268e-01 1.32560620e-10 2.12096962e-17],[[ 0.77300722 -0.03122465]  [-0.03122465  0.72928986]] [[ 0.77353279 -0.02898015]  [-0.02898015  0.76695415]],2,"{0: 598, 1: 0, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1474,300,3000,6,True,0.532858821003607,0.7724565519938644,3,3,[ 2.90172323 -0.00966025] [1.14331887 0.01223794] [1.37963645 4.9855273 ],[3.20874557e-01 8.95255582e-04 1.78557686e-01 4.99672502e-01 1.32675662e-10 2.12281029e-17],[[ 0.98186461 -0.00595639]  [-0.00595639  0.73216398]] [[ 0.66659908 -0.05629514]  [-0.05629514  0.79072362]] [[ 0.77284638 -0.02602712]  [-0.02602712  0.76355852]],3,"{0: 386, 1: 0, 2: 212, 3: 602, 4: 0, 5: 0}",1,0,1
base,1.6e-07,1475,300,3000,6,True,0.44952398430432244,0.8339385228722408,3,3,[2.08708468 0.30626293] [1.26113846 4.95784473] [ 1.01992816 -0.13511414],[1.12307971e-01 4.99995526e-01 3.87696503e-01 1.32812487e-10 2.12499952e-17 3.39999873e-24],[[ 0.2860477  -0.15633231]  [-0.15633231  0.59022127]] [[ 0.66087451 -0.06182773]  [-0.06182773  0.74215912]] [[ 0.51045181 -0.14575228]  [-0.14575228  0.76180154]],3,"{0: 126, 1: 600, 2: 474, 3: 0, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,1475,300,3000,6,True,0.4301235824850947,0.7732791923859914,3,3,[3.67265122 0.33089645] [ 2.7059629  -0.24505973] [1.26267238 4.95821657],[1.81557086e-01 8.86342559e-04 3.18983103e-01 4.98573468e-01 1.32730420e-10 2.12368640e-17],[[ 0.39275737 -0.19510206]  [-0.19510206  0.56183962]] [[ 0.47960975 -0.21820197]  [-0.21820197  0.74648503]] [[ 0.66358427 -0.06958684]  [-0.06958684  0.74068755]],3,"{0: 208, 1: 0, 2: 392, 3: 600, 4: 0, 5: 0}",1,0,1
context,1.6e-07,1475,300,3000,6,True,0.4970405387260618,0.5092372877611109,4,4,[ 2.97280835 -0.0289763 ] [0.83127405 4.84942558] [ 1.17839862 -0.04612639] [1.80668558 5.08378929],[2.73475147e-01 2.79299581e-01 8.84039642e-04 2.26478231e-01 2.19863000e-01 1.32078442e-10],[[ 0.70980659 -0.07226042]  [-0.07226042  0.73627096]] [[ 0.46505218 -0.18064627]  [-0.18064627  0.76551327]] [[ 0.62159786 -0.09244687]  [-0.09244687  0.77941494]] [[ 0.38220395 -0.05652918]  [-0.05652918  0.72973315]],4,"{0: 329, 1: 352, 2: 0, 3: 271, 4: 248, 5: 0}",2,1,1
base,1.6e-07,1476,300,3000,6,True,0.45625983497770684,0.8418583786337024,3,3,[1.22324756 5.01069306] [ 1.94187877 -0.12294816] [0.96948334 0.07961804],[8.93759169e-04 4.97662796e-01 1.33222875e-01 8.89147043e-04 3.67331423e-01 1.32293352e-10],[[0.73185054 0.070184  ]  [0.070184   0.70537002]] [[ 0.33267259 -0.01814695]  [-0.01814695  1.13340327]] [[0.62040797 0.15523168]  [0.15523168 0.63504043]],3,"{0: 0, 1: 600, 2: 118, 3: 0, 4: 482, 5: 0}",1,0,1
contextless,1.6e-07,1476,300,3000,6,True,0.49937369519832986,1.0,2,2,[3.02299723 0.01117085] [1.22637956 5.00232649],[5.00791374e-01 4.99208626e-01 1.33000467e-10 2.12800722e-17 3.40481110e-24 5.44769696e-31],[[0.73350784 0.05546709]  [0.05546709 0.72911503]] [[0.7330635  0.05888915]  [0.05888915 0.72066788]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1476,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.1232063  0.01518414] [1.22556419 5.00542878],[5.01504985e-01 4.98495015e-01 1.33000150e-10 2.12800214e-17 3.40480298e-24 5.44768397e-31],[[1.53766918 0.05759658]  [0.05759658 0.7392429 ]] [[0.73185069 0.06288109]  [0.06288109 0.71508473]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,1477,300,3000,6,True,0.3883698776640147,0.6437318706444164,4,4,[1.80479271 0.02362228] [1.0602832  5.03516978] [2.23718302 4.43380569] [ 0.59245919 -0.08022933],[2.61062886e-01 4.31471801e-01 6.74374873e-02 2.40027826e-01 1.32256322e-10 2.11610084e-17],[[ 0.31815329 -0.08291638]  [-0.08291638  0.94008715]] [[0.6005804  0.0529834 ]  [0.0529834  0.78586645]] [[0.1575986  0.12895382]  [0.12895382 0.90899358]] [[ 0.35235774 -0.01500182]  [-0.01500182  0.80783364]],4,"{0: 320, 1: 526, 2: 72, 3: 282, 4: 0, 5: 0}",2,1,1
contextless,1.6e-07,1477,300,3000,6,True,0.3247331666239302,0.48682222945807463,5,5,[ 2.73497138 -0.18951391] [0.93521078 4.81221891] [3.75493029 0.39906012] [0.31801415 4.41519538] [1.7946524  5.27391999],[0.36316465 0.15470231 0.00088295 0.13942532 0.10269941 0.23912536],[[ 0.57000777 -0.12914655]  [-0.12914655  0.82041051]] [[ 0.40251285 -0.37624208]  [-0.37624208  0.74030353]] [[ 0.30992605 -0.22097202]  [-0.22097202  0.77243711]] [[ 0.31541715 -0.18165852]  [-0.18165852  0.75656961]] [[ 0.34842169 -0.17669622]  [-0.17669622  0.72625894]],5,"{0: 430, 1: 200, 2: 0, 3: 172, 4: 106, 5: 292}",3,2,1
context,1.6e-07,1477,300,3000,6,True,0.4975746079874614,0.5398839212415578,4,4,[ 2.95229981 -0.0200919 ] [1.60318797 5.04329008] [ 1.18539943 -0.03205038] [0.37873665 4.76381223],[2.66439485e-01 3.42727957e-01 2.35881362e-01 8.82522383e-04 1.54068674e-01 1.31377312e-10],[[ 0.7548622  -0.05071067]  [-0.05071067  0.89521858]] [[ 0.42788752 -0.08969713]  [-0.08969713  0.82179801]] [[ 0.70566036 -0.00836184]  [-0.00836184  0.85952081]] [[ 0.28659465 -0.11407629]  [-0.11407629  0.82099834]],4,"{0: 321, 1: 418, 2: 281, 3: 0, 4: 180, 5: 0}",2,1,1
base,1.6e-07,1478,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 1.24474841 -0.04122426] [1.24505762 4.95013574],[0.00088951 0.00089053 0.0008879  0.49928567 0.00088551 0.49716089],[[0.72533495 0.04591546]  [0.04591546 0.66968384]] [[0.72608754 0.04603442]  [0.04603442 0.66448232]],2,"{0: 0, 1: 0, 2: 0, 3: 600, 4: 0, 5: 600}",0,0,0
contextless,1.6e-07,1478,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 3.04342176 -0.04253168] [1.24640012 4.94906647],[5.00386486e-01 8.81213633e-04 4.98732300e-01 1.32779337e-10 2.12446910e-17 3.39915007e-24],[[0.72839877 0.0388586 ]  [0.0388586  0.66582043]] [[0.72828577 0.03877385]  [0.03877385 0.66590895]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1478,300,3000,6,True,0.5002594777754124,0.5185525994361682,4,4,[ 1.32213285 -0.07632106] [0.67129474 4.74449158] [1.62924873 5.0784721 ] [3.11015707 0.00750919],[2.71075717e-01 2.00077903e-01 3.00068234e-01 2.28778145e-01 1.32380853e-10 2.11809334e-17],[[0.79239177 0.02247998]  [0.02247998 0.66320998]] [[ 0.51329059 -0.03306227]  [-0.03306227  0.64185081]] [[ 0.50409196 -0.04075341]  [-0.04075341  0.67065395]] [[ 0.67901921 -0.02374037]  [-0.02374037  0.71141676]],4,"{0: 313, 1: 218, 2: 382, 3: 287, 4: 0, 5: 0}",2,1,1
base,1.6e-07,1479,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.26977277 4.90955975] [ 1.26604341 -0.0850467 ],[8.86992985e-04 8.87120046e-04 8.85400219e-04 4.99878689e-01 4.97461798e-01 1.32668255e-10],[[0.745894   0.00513588]  [0.00513588 0.83335144]] [[0.74564808 0.00211538]  [0.00211538 0.81284182]],2,"{0: 0, 1: 0, 2: 0, 3: 602, 4: 598, 5: 0}",0,0,0
contextless,1.6e-07,1479,300,3000,6,True,0.41265288811683637,0.7235168285828982,4,4,[2.38018496 5.23720042] [1.39574509 5.00608181] [ 3.06453608 -0.08115495] [0.47152191 4.5610098 ],[8.76187428e-02 8.86388434e-04 2.54694131e-01 4.98832099e-01 1.57968638e-01 1.32117172e-10],[[ 0.30624694 -0.04978995]  [-0.04978995  1.03726773]] [[ 0.3013949  -0.20054315]  [-0.20054315  0.71015468]] [[ 0.74649186 -0.00637035]  [-0.00637035  0.82063597]] [[ 0.39059439 -0.20271112]  [-0.20271112  0.81702561]],4,"{0: 78, 1: 0, 2: 358, 3: 600, 4: 164, 5: 0}",3,3,0
context,1.6e-07,1479,300,3000,6,True,0.4943820433226443,0.9966666643557163,2,2,[ 2.16621644 -0.08274085] [1.27022753 4.91178481],[8.86731927e-04 4.99630401e-01 4.99482867e-01 1.32890023e-10 2.12624009e-17 3.40198365e-24],[[1.55279318e+00 5.17567503e-05]  [5.17567503e-05 8.17591418e-01]] [[0.74840262 0.00204399]  [0.00204399 0.82834975]],2,"{0: 0, 1: 599, 2: 601, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,1480,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.32399247 0.0415017 ] [1.31584715 5.03138912],[0.00089286 0.00089205 0.50190531 0.00088962 0.00088911 0.49453105],[[0.71181389 0.04254256]  [0.04254256 0.82236955]] [[0.70581002 0.04293954]  [0.04293954 0.76871522]],2,"{0: 0, 1: 0, 2: 602, 3: 0, 4: 0, 5: 598}",0,0,0
contextless,1.6e-07,1480,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.31589477 5.03023822] [3.12251491 0.03899576],[4.98336567e-01 5.01663433e-01 1.33001551e-10 2.12802456e-17 3.40483884e-24 5.44774135e-31],[[0.70651694 0.038946  ]  [0.038946   0.76854017]] [[0.71664348 0.0345    ]  [0.0345     0.81405431]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1480,300,3000,6,True,0.5428976997266112,0.7705959680681989,3,3,[3.37558766 0.1230923 ] [1.60914139 0.00294726] [1.31511377 5.03088768],[0.00089568 0.17477533 0.32793564 0.00088971 0.00088809 0.49461555],[[ 0.55194972 -0.05694804]  [-0.05694804  0.96311125]] [[0.95315716 0.01090295]  [0.01090295 0.76709432]] [[0.7053229  0.04258064]  [0.04258064 0.76905355]],3,"{0: 0, 1: 211, 2: 391, 3: 0, 4: 0, 5: 598}",1,0,1
base,1.6e-07,1481,300,3000,6,True,0.3324200378395169,0.5088476647167955,5,5,[1.49565349 0.01416627] [0.3505228  4.97169582] [2.27483253 4.68819651] [0.49000742 0.0433915 ] [1.32806322 5.2040454 ],[3.70923197e-01 1.67875449e-01 1.23499145e-01 1.29099929e-01 2.08602280e-01 1.31957342e-10],[[ 0.64141165 -0.11819864]  [-0.11819864  0.74925868]] [[ 0.21318181 -0.01370171]  [-0.01370171  0.90599321]] [[0.33401887 0.07129129]  [0.07129129 0.73740799]] [[0.31010003 0.11592228]  [0.11592228 0.90825615]] [[ 0.1611985  -0.0293363 ]  [-0.0293363   0.70453745]],5,"{0: 470, 1: 194, 2: 134, 3: 132, 4: 270, 5: 0}",4,3,1
contextless,1.6e-07,1481,300,3000,6,True,0.3978882255852411,0.6731061953660439,5,5,[3.24568587 0.07012666] [2.81734953 5.05403698] [0.41036784 4.43334787] [ 2.07454714 -0.16958425] [1.4058216  5.19619051],[0.4108347  0.02644951 0.12004922 0.09058594 0.0008771  0.35120353],[[ 0.62863807 -0.13858114]  [-0.13858114  0.76974366]] [[ 0.2676472  -0.07813272]  [-0.07813272  1.54464469]] [[ 0.32275961 -0.12327769]  [-0.12327769  0.46401051]] [[ 0.21150607 -0.01595024]  [-0.01595024  0.88729842]] [[ 0.50882147 -0.28016974]  [-0.28016974  0.71828602]],5,"{0: 508, 1: 20, 2: 130, 3: 94, 4: 0, 5: 448}",4,3,1
context,1.6e-07,1481,300,3000,6,True,0.4665347697742775,0.8896980043616811,3,3,[2.13597724 0.02241111] [1.3940382 5.1266074] [0.299707 4.318137],[5.01057647e-01 4.27614222e-01 7.13281315e-02 1.31468227e-10 2.10349135e-17 3.36558567e-24],[[ 1.5603079  -0.06247208]  [-0.06247208  0.77983429]] [[ 0.66742433 -0.19191666]  [-0.19191666  0.74415175]] [[ 0.26369638 -0.10604549]  [-0.10604549  0.47372438]],3,"{0: 602, 1: 522, 2: 76, 3: 0, 4: 0, 5: 0}",1,1,0
base,1.6e-07,1482,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.24063608 4.96320467] [ 1.24045373 -0.02793764],[8.93243518e-04 8.90357666e-04 5.00218420e-01 4.97997979e-01 1.32778884e-10 2.12446183e-17],[[0.76357364 0.11279435]  [0.11279435 0.70553625]] [[0.76547157 0.11311388]  [0.11311388 0.6900807 ]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1482,300,3000,6,True,0.4277818604124145,0.7504510955368157,3,3,[0.80318483 4.73931687] [ 3.03906639 -0.02499664] [1.62472141 5.15537999],[2.32473381e-01 4.99811411e-01 2.67715208e-01 1.32665766e-10 2.12265197e-17 3.39624265e-24],[[ 0.59654195 -0.08264836]  [-0.08264836  0.60392243]] [[0.7672382  0.10570613]  [0.10570613 0.69559009]] [[0.60588667 0.09537896]  [0.09537896 0.73382866]],3,"{0: 284, 1: 600, 2: 316, 3: 0, 4: 0, 5: 0}",1,1,0
context,1.6e-07,1482,300,3000,6,True,0.4984124008185912,0.5312685978958164,4,4,[0.92299279 4.81053921] [1.69654501 5.17141528] [2.95399204 0.02279483] [ 1.17291022 -0.07822351],[2.94699513e-01 8.85454256e-04 2.06647894e-01 2.70704525e-01 2.27062614e-01 1.32204017e-10],[[ 0.63258678 -0.0243594 ]  [-0.0243594   0.62129057]] [[0.60370658 0.12505922]  [0.12505922 0.7931659 ]] [[0.83689016 0.08402112]  [0.08402112 0.72271169]] [[0.72796924 0.0381909 ]  [0.0381909  0.68989313]],4,"{0: 409, 1: 0, 2: 192, 3: 322, 4: 277, 5: 0}",2,1,1
base,1.6e-07,1483,300,3000,6,True,0.413625450629144,0.7196571415850155,4,4,[1.79771881 0.08141742] [1.26378883 5.03266206] [-0.02965949  0.41516277] [ 0.90623121 -0.06415533],[0.25123872 0.5002111  0.00088595 0.00088275 0.04379718 0.2029843 ],[[ 0.48827598 -0.09238855]  [-0.09238855  0.78605297]] [[ 0.70016466 -0.02139844]  [-0.02139844  0.74780651]] [[0.39455304 0.31058636]  [0.31058636 1.04895597]] [[0.17159289 0.0339886 ]  [0.0339886  0.66702544]],4,"{0: 260, 1: 602, 2: 0, 3: 0, 4: 44, 5: 294}",3,0,3
contextless,1.6e-07,1483,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.26385289 5.02729208] [3.07021848 0.0351569 ],[8.94769982e-04 5.01677682e-01 4.97427548e-01 1.32889109e-10 2.12622547e-17 3.40196025e-24],[[ 0.70549743 -0.026072  ]  [-0.026072    0.75670821]] [[ 0.69483459 -0.02426895]  [-0.02426895  0.71907406]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1483,300,3000,6,True,0.5148646869092663,0.6826970500050361,4,4,[ 2.63638593 -0.0660305 ] [1.26285813 5.02718613] [3.58923786 0.21418735] [1.11813078 0.03116526],[0.1540999  0.00089049 0.00088874 0.50050104 0.11758712 0.2260327 ],[[ 0.2713717  -0.09094152]  [-0.09094152  0.75220165]] [[ 0.70274611 -0.02150421]  [-0.02150421  0.75862514]] [[ 0.54466787 -0.20453687]  [-0.20453687  0.80327628]] [[0.5312658  0.00196347]  [0.00196347 0.72375668]],4,"{0: 208, 1: 0, 2: 0, 3: 602, 4: 124, 5: 266}",3,0,3
base,1.6e-07,1484,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.20008106 4.99159703] [1.20861068 0.0034974 ],[5.01588857e-01 4.98411143e-01 1.33000112e-10 2.12800155e-17 3.40480203e-24 5.44768245e-31],[[ 0.80522031 -0.01307133]  [-0.01307133  0.87562594]] [[ 0.80115993 -0.0134088 ]  [-0.0134088   0.85069922]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1484,300,3000,6,True,0.4927099932746571,0.9867000190428485,2,2,[1.20841365 4.98556452] [ 3.00910421 -0.00329071],[5.02874676e-01 4.97125324e-01 1.32999539e-10 2.12799237e-17 3.40478734e-24 5.44765895e-31],[[ 0.80375948 -0.03879619]  [-0.03879619  0.88756879]] [[ 0.80145539 -0.01722358]  [-0.01722358  0.83502557]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,1484,300,3000,6,True,0.49105044297632633,0.983388924631972,2,2,[1.20281171 4.98604539] [ 2.10998468e+00 -1.94207403e-03],[5.02691560e-01 4.97308440e-01 1.32999621e-10 2.12799368e-17 3.40478943e-24 5.44766230e-31],[[ 0.80510745 -0.02223385]  [-0.02223385  0.88782159]] [[ 1.60715323 -0.0130284 ]  [-0.0130284   0.83908782]],2,"{0: 605, 1: 595, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,1485,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[ 1.26170063 -0.05369799] [1.26867392 4.93601594],[4.98409223e-01 5.01590777e-01 1.33001519e-10 2.12802405e-17 3.40483802e-24 5.44774004e-31],[[ 0.83711734 -0.0539133 ]  [-0.0539133   0.786701  ]] [[ 0.8530973  -0.05486264]  [-0.05486264  0.83064663]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,1485,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 3.0663004 -0.0542228] [1.26521481 4.93687205],[4.98353398e-01 8.91447484e-04 8.89838429e-04 8.89626468e-04 4.98975689e-01 1.32341298e-10],[[ 0.84981488 -0.04761162]  [-0.04761162  0.78434692]] [[ 0.84605803 -0.05027905]  [-0.05027905  0.82738059]],2,"{0: 598, 1: 0, 2: 0, 3: 0, 4: 602, 5: 0}",0,0,0
context,1.6e-07,1485,300,3000,6,True,0.5470502527606336,0.758926166781031,3,3,[ 3.20678288 -0.03279931] [ 1.43500782 -0.05737608] [1.26453711 4.9389828 ],[0.00089219 0.00089233 0.20547045 0.2930697  0.00088795 0.49878738],[[ 0.73098284 -0.05434985]  [-0.05434985  0.86062512]] [[ 1.00969892 -0.06668204]  [-0.06668204  0.77565947]] [[ 0.84615169 -0.04640093]  [-0.04640093  0.82376145]],3,"{0: 0, 1: 0, 2: 247, 3: 351, 4: 0, 5: 602}",1,0,1
